0.000	0.000	30.000	50.000	33.210	33.210	0.000
1.000	0.000	30.000	30.000	33.220	33.220	0.000
2.000	0.000	30.000	30.000	33.240	33.240	0.000
3.000	0.000	30.000	30.000	33.210	33.210	0.000
4.000	0.000	30.000	30.000	33.230	33.230	0.000
5.000	0.000	30.000	30.000	33.100	33.100	0.000
6.000	0.000	30.000	30.000	33.210	33.210	0.000
7.000	0.000	30.000	30.000	33.230	33.230	0.000
8.000	0.000	70.000	30.000	33.220	33.220	0.000
9.000	0.000	70.000	70.000	33.270	33.270	0.000
10.000	0.000	70.000	70.000	33.170	33.170	0.000
11.000	0.000	70.000	70.000	33.220	33.220	0.000
12.000	0.000	30.000	70.000	33.170	33.170	0.000
13.000	0.000	30.000	30.000	33.160	33.160	0.000
14.000	0.000	30.000	30.000	33.110	33.110	0.000
15.000	0.000	30.000	30.000	33.220	33.220	0.000
16.000	0.000	30.000	30.000	33.120	33.120	0.000
17.000	0.000	30.000	30.000	33.160	33.160	0.000
18.000	0.000	30.000	30.000	33.120	33.120	0.000
19.000	0.000	30.000	30.000	33.170	33.170	0.000
20.000	0.000	30.000	30.000	33.080	33.080	0.000
21.000	0.000	30.000	30.000	33.070	33.070	0.000
22.000	0.000	30.000	30.000	33.080	33.080	0.000
23.000	0.000	30.000	30.000	33.070	33.070	0.000
24.000	0.000	30.000	30.000	33.010	33.010	0.000
25.000	0.000	30.000	30.000	33.060	33.060	0.000
26.000	0.000	30.000	30.000	33.090	33.090	0.000
27.000	0.000	30.000	30.000	33.080	33.080	0.000
28.000	0.000	70.000	30.000	33.000	33.000	0.000
29.000	0.000	70.000	70.000	33.010	33.010	0.000
30.000	0.000	70.000	70.000	32.950	32.950	0.000
31.000	0.000	70.000	70.000	33.010	33.010	0.000
32.000	0.000	30.000	70.000	32.900	32.900	0.000
33.000	0.000	30.000	30.000	32.880	32.880	0.000
34.000	0.000	30.000	30.000	32.870	32.870	0.000
35.000	0.000	30.000	30.000	32.840	32.840	0.000
36.000	0.000	70.000	30.000	32.840	32.840	0.000
37.000	0.000	70.000	70.000	32.800	32.800	0.000
38.000	0.000	70.000	70.000	32.830	32.830	0.000
39.000	0.000	70.000	70.000	32.710	32.710	0.000
40.000	0.000	30.000	70.000	32.780	32.780	0.000
41.000	0.000	30.000	30.000	32.730	32.730	0.000
42.000	0.000	30.000	30.000	32.790	32.790	0.000
43.000	0.000	30.000	30.000	32.690	32.690	0.000
44.000	0.000	30.000	30.000	32.730	32.730	0.000
45.000	0.000	30.000	30.000	32.770	32.770	0.000
46.000	0.000	30.000	30.000	32.710	32.710	0.000
47.000	0.000	30.000	30.000	32.750	32.750	0.000
48.000	0.000	70.000	30.000	32.730	32.730	0.000
